permno,date,return,price,shares_outstanding,volume,return_ex_dividends,market_cap,entry_year,total_assets,current_assets,common_equity,cash_equivalents,cost_of_goods_sold,debt_current,debt_long_term,depreciation_amortization,income_before_extraordinary_items,inventories,liabilities_current,liabilities_total,net_income,property_plant_equipment,sales,stockholders_equity
90319,2012-08-31,0.082342,685.09003,261972.0,507522.0,0.082342,179474405.33916,2010.0,86051.0,53857.0,64721.0,43122.0,4012.0,3218.0,2987.0,656.0,2833.0,634.0,14028.0,21330.0,2785.0,10909.0,11807.0,64721.0
90319,2012-09-28,0.101315,754.5,264515.0,647954.0,0.101315,199576567.5,2010.0,86051.0,53857.0,64721.0,43122.0,4012.0,3218.0,2987.0,656.0,2833.0,634.0,14028.0,21330.0,2785.0,10909.0,11807.0,64721.0
90319,2012-10-31,-0.098346,680.29761,264957.0,767865.0,-0.098346,180249613.85277,2010.0,89730.0,56821.0,68028.0,45724.0,5105.0,3218.0,2988.0,794.0,2158.0,618.0,14434.0,21702.0,2176.0,11401.0,13304.0,68028.0
90319,2012-11-30,0.026565,698.37,264957.0,474687.0,0.026565,185038020.09,2010.0,89730.0,56821.0,68028.0,45724.0,5105.0,3218.0,2988.0,794.0,2158.0,618.0,14434.0,21702.0,2176.0,11401.0,13304.0,68028.0
90319,2012-12-31,0.012902,707.38,267448.0,444030.0,0.012902,189187366.24,2010.0,89730.0,56821.0,68028.0,45724.0,5105.0,3218.0,2988.0,794.0,2158.0,618.0,14434.0,21702.0,2176.0,11401.0,13304.0,68028.0
90319,2013-01-31,0.068294,755.69,267500.0,567193.0,0.068294,202147075.0,2010.0,93798.0,60454.0,71715.0,48088.0,5229.0,2549.0,2988.0,920.0,2907.0,505.0,14337.0,22083.0,2886.0,11854.0,14419.0,71715.0
90319,2013-02-28,0.060223,801.20001,267500.0,501759.0,0.060223,214321002.675,2010.0,93798.0,60454.0,71715.0,48088.0,5229.0,2549.0,2988.0,920.0,2907.0,505.0,14337.0,22083.0,2886.0,11854.0,14419.0,71715.0
90319,2013-03-28,-0.008752,794.18799,270165.0,464670.0,-0.008752,214561798.31835002,2010.0,93798.0,60454.0,71715.0,48088.0,5229.0,2549.0,2988.0,920.0,2907.0,505.0,14337.0,22083.0,2886.0,11854.0,14419.0,71715.0
90319,2013-04-30,0.038255,824.57001,271123.0,581493.0,0.038255,223559894.82123,2010.0,96692.0,62808.0,75473.0,50098.0,4273.0,2150.0,2989.0,863.0,3528.0,648.0,13252.0,21219.0,3346.0,12300.0,12951.0,75473.0
90319,2013-05-31,0.056573,871.21802,271123.0,536406.0,0.056573,236207243.23646,2010.0,96692.0,62808.0,75473.0,50098.0,4273.0,2150.0,2989.0,863.0,3528.0,648.0,13252.0,21219.0,3346.0,12300.0,12951.0,75473.0
90319,2013-06-28,0.010505,880.37,273938.0,522624.0,0.010505,241166797.06,2010.0,96692.0,62808.0,75473.0,50098.0,4273.0,2150.0,2989.0,863.0,3528.0,648.0,13252.0,21219.0,3346.0,12300.0,12951.0,75473.0
90319,2013-07-31,0.008383,887.75,273938.0,549294.0,0.008383,243188459.5,2010.0,101182.0,66861.0,78852.0,54432.0,4202.0,3000.0,1989.0,993.0,2774.0,342.0,15329.0,22330.0,3228.0,12912.0,13107.0,78852.0
90319,2013-08-30,-0.046015,846.90002,273938.0,365980.0,-0.046015,231998097.67876002,2010.0,101182.0,66861.0,78852.0,54432.0,4202.0,3000.0,1989.0,993.0,2774.0,342.0,15329.0,22330.0,3228.0,12912.0,13107.0,78852.0
90319,2013-09-30,0.034254,875.90997,276681.0,361648.0,0.034254,242347646.40957,2010.0,101182.0,66861.0,78852.0,54432.0,4202.0,3000.0,1989.0,993.0,2774.0,342.0,15329.0,22330.0,3228.0,12912.0,13107.0,78852.0
90319,2013-10-31,0.176582,1030.57996,276722.0,605090.0,0.176582,285184147.69112,2010.0,105068.0,68858.0,82989.0,56523.0,4472.0,3009.0,2238.0,937.0,3163.0,235.0,14475.0,22079.0,2970.0,14867.0,13754.0,82989.0
90319,2013-11-29,0.028149,1059.58997,276722.0,292384.0,0.028149,293211855.67834,2010.0,105068.0,68858.0,82989.0,56523.0,4472.0,3009.0,2238.0,937.0,3163.0,235.0,14475.0,22079.0,2970.0,14867.0,13754.0,82989.0
90319,2013-12-31,0.057683,1120.70996,279325.0,343998.0,0.057683,313042309.57699996,2010.0,105068.0,68858.0,82989.0,56523.0,4472.0,3009.0,2238.0,937.0,3163.0,235.0,14475.0,22079.0,2970.0,14867.0,13754.0,82989.0
90319,2014-01-31,0.05377,1180.96997,279883.0,544462.0,0.05377,330533418.11351,2010.0,110920.0,72886.0,87309.0,58717.0,5254.0,3009.0,2236.0,999.0,3882.0,426.0,15908.0,23611.0,3376.0,16524.0,15707.0,87309.0
90319,2014-02-28,0.029366,1215.65002,279883.0,406458.0,0.029366,340239774.54766,2010.0,110920.0,72886.0,87309.0,58717.0,5254.0,3009.0,2236.0,999.0,3882.0,426.0,15908.0,23611.0,3376.0,16524.0,15707.0,87309.0
90319,2014-03-31,-0.083198,1114.51001,281557.0,437178.0,-0.083198,313798094.88557,2010.0,110920.0,72886.0,87309.0,58717.0,5254.0,3009.0,2236.0,999.0,3882.0,426.0,15908.0,23611.0,3376.0,16524.0,15707.0,87309.0
90319,2014-04-30,-0.04164,534.88,281668.0,668562.0,-0.04164,150658579.84,2010.0,116526.0,75314.0,91711.0,59379.0,4875.0,3009.0,3234.0,1086.0,3569.0,337.0,16270.0,24815.0,3371.0,17877.0,15420.0,91711.0
90319,2014-05-30,0.068744,571.65002,281668.0,414818.0,0.068744,161015517.83336002,2010.0,116526.0,75314.0,91711.0,59379.0,4875.0,3009.0,3234.0,1086.0,3569.0,337.0,16270.0,24815.0,3371.0,17877.0,15420.0,91711.0
90319,2014-06-30,0.022776,584.66998,279325.0,395524.0,0.022776,163312942.1635,2010.0,116526.0,75314.0,91711.0,59379.0,4875.0,3009.0,3234.0,1086.0,3569.0,337.0,16270.0,24815.0,3371.0,17877.0,15420.0,91711.0
90319,2014-07-31,-0.008757,579.54999,283356.0,386303.0,-0.008757,164218966.96644,2010.0,121608.0,77905.0,95749.0,61204.0,5035.0,2009.0,3232.0,1079.0,3419.0,293.0,17097.0,25859.0,3351.0,19486.0,15955.0,95749.0
90319,2014-08-29,0.004849,582.35999,283356.0,291337.0,0.004849,165015197.32644,2010.0,121608.0,77905.0,95749.0,61204.0,5035.0,2009.0,3232.0,1079.0,3419.0,293.0,17097.0,25859.0,3351.0,19486.0,15955.0,95749.0
90319,2014-09-30,0.010389,588.40997,284674.0,354659.0,0.010389,167505019.79978,2010.0,121608.0,77905.0,95749.0,61204.0,5035.0,2009.0,3232.0,1079.0,3419.0,293.0,17097.0,25859.0,3351.0,19486.0,15955.0,95749.0
90319,2014-10-31,-0.034908,567.87,284816.0,555098.0,-0.034908,161738461.92,2010.0,125781.0,80115.0,98815.0,62157.0,5148.0,2009.0,3230.0,1169.0,2924.0,279.0,17920.0,26966.0,2739.0,20981.0,16523.0,98815.0
90319,2014-11-28,-0.033089,549.08002,284816.0,297813.0,-0.033089,156386774.97632,2010.0,125781.0,80115.0,98815.0,62157.0,5148.0,2009.0,3230.0,1169.0,2924.0,279.0,17920.0,26966.0,2739.0,20981.0,16523.0,98815.0
90319,2014-12-31,-0.033547,530.65997,286560.0,545641.0,-0.033547,152065921.00320002,2010.0,125781.0,80115.0,98815.0,62157.0,5148.0,2009.0,3230.0,1169.0,2924.0,279.0,17920.0,26966.0,2739.0,20981.0,16523.0,98815.0
90319,2015-01-30,0.012984,537.54999,286938.0,528858.0,0.012984,154243519.03062,2010.0,131133.0,80685.0,104500.0,64395.0,5653.0,2009.0,3228.0,1268.0,3708.0,279.0,16805.0,26633.0,4675.0,23883.0,18103.0,104500.0
90319,2015-02-27,0.046656,562.63,286938.0,404272.0,0.046656,161439926.94,2010.0,131133.0,80685.0,104500.0,64395.0,5653.0,2009.0,3228.0,1268.0,3708.0,279.0,16805.0,26633.0,4675.0,23883.0,18103.0,104500.0
90319,2015-03-31,-0.014095,554.70001,288198.0,432093.0,-0.014095,159863433.48198,2010.0,131133.0,80685.0,104500.0,64395.0,5653.0,2009.0,3228.0,1268.0,3708.0,279.0,16805.0,26633.0,4675.0,23883.0,18103.0,104500.0
90319,2015-04-30,-0.01069,548.77002,288265.0,438535.0,-0.01069,158191189.81530002,2010.0,133400.0,80313.0,108448.0,65436.0,5179.0,2009.0,3226.0,1177.0,3515.0,279.0,14336.0,24952.0,3515.0,25448.0,17258.0,108448.0
90319,2015-05-29,-0.006287,545.32001,288265.0,324229.0,-0.006287,157196672.68265,2010.0,133400.0,80313.0,108448.0,65436.0,5179.0,2009.0,3226.0,1177.0,3515.0,279.0,14336.0,24952.0,3515.0,25448.0,17258.0,108448.0
90319,2015-06-30,-0.009682,540.03998,289834.0,354183.0,-0.009682,156521947.56332,2010.0,133400.0,80313.0,108448.0,65436.0,5179.0,2009.0,3226.0,1177.0,3515.0,279.0,14336.0,24952.0,3515.0,25448.0,17258.0,108448.0
90319,2015-07-31,0.217502,657.5,289886.0,685601.0,0.217502,190600045.0,2010.0,138807.0,84164.0,111783.0,69780.0,5349.0,3008.0,2225.0,1234.0,3931.0,279.0,17362.0,27024.0,3931.0,27008.0,17727.0,111783.0
90319,2015-08-31,-0.014722,647.82001,289886.0,553590.0,-0.014722,187793951.41886002,2010.0,138807.0,84164.0,111783.0,69780.0,5349.0,3008.0,2225.0,1234.0,3931.0,279.0,17362.0,27024.0,3931.0,27008.0,17727.0,111783.0
90319,2015-09-30,-0.014587,638.37,291214.0,436385.0,-0.014587,185902281.18,2010.0,138807.0,84164.0,111783.0,69780.0,5349.0,3008.0,2225.0,1234.0,3931.0,279.0,17362.0,27024.0,3931.0,27008.0,17727.0,111783.0
90319,2015-10-30,0.155114,737.39001,291328.0,503467.0,0.155114,214822356.83328,2010.0,144281.0,88103.0,116241.0,72767.0,5789.0,3237.0,1994.0,1248.0,3979.0,279.0,18457.0,28040.0,3979.0,28338.0,18675.0,116241.0
90319,2015-11-30,0.034527,762.84998,291328.0,375780.0,0.034527,222239558.97344,2010.0,144281.0,88103.0,116241.0,72767.0,5789.0,3237.0,1994.0,1248.0,3979.0,279.0,18457.0,28040.0,3979.0,28338.0,18675.0,116241.0
90319,2015-12-31,0.019873,778.01001,292581.0,437061.0,0.019873,227630946.73580998,2010.0,144281.0,88103.0,116241.0,72767.0,5789.0,3237.0,1994.0,1248.0,3979.0,279.0,18457.0,28040.0,3979.0,28338.0,18675.0,116241.0
90319,2016-01-29,-0.021414,761.34998,292581.0,520818.0,-0.021414,222756538.49837998,2010.0,144281.0,88103.0,116241.0,72767.0,5789.0,3237.0,1994.0,1248.0,3979.0,279.0,18457.0,28040.0,3979.0,28338.0,18675.0,116241.0
90319,2016-02-29,-0.057963,717.21997,292586.0,676575.0,-0.057963,209848522.14242,2010.0,147461.0,90114.0,120331.0,73066.0,6784.0,3225.0,1995.0,1404.0,4923.0,491.0,19310.0,27130.0,4923.0,29016.0,21329.0,120331.0
90319,2016-03-31,0.06369,762.90002,293573.0,426873.0,0.06369,223966847.57146,2010.0,147461.0,90114.0,120331.0,73066.0,6784.0,3225.0,1995.0,1404.0,4923.0,491.0,19310.0,27130.0,4923.0,29016.0,21329.0,120331.0
90319,2016-04-29,-0.07212,707.88,293675.0,467039.0,-0.07212,207886659.0,2010.0,149747.0,90955.0,123569.0,75264.0,6277.0,3221.0,1987.0,1371.0,4207.0,491.0,17684.0,26178.0,4207.0,30162.0,20257.0,123569.0
90319,2016-05-31,0.057877,748.84998,293675.0,341084.0,0.057877,219918517.87649998,2010.0,149747.0,90955.0,123569.0,75264.0,6277.0,3221.0,1987.0,1371.0,4207.0,491.0,17684.0,26178.0,4207.0,30162.0,20257.0,123569.0
90319,2016-06-30,-0.060519,703.53003,294686.0,420045.0,-0.060519,207320450.42058,2010.0,149747.0,90955.0,123569.0,75264.0,6277.0,3221.0,1987.0,1371.0,4207.0,491.0,17684.0,26178.0,4207.0,30162.0,20257.0,123569.0
90319,2016-07-29,0.124813,791.34003,294844.0,326676.0,0.124813,233321859.80532,2010.0,154292.0,94238.0,127879.0,78460.0,6640.0,2219.0,1984.0,1490.0,4877.0,491.0,17341.0,26413.0,4877.0,31413.0,21500.0,127879.0
90319,2016-08-31,-0.001883,789.84998,294844.0,288571.0,-0.001883,232882527.50311998,2010.0,154292.0,94238.0,127879.0,78460.0,6640.0,2219.0,1984.0,1490.0,4877.0,491.0,17341.0,26413.0,4877.0,31413.0,21500.0,127879.0
90319,2016-09-30,0.017991,804.06,295995.0,315825.0,0.017991,237997739.7,2010.0,154292.0,94238.0,127879.0,78460.0,6640.0,2219.0,1984.0,1490.0,4877.0,491.0,17341.0,26413.0,4877.0,31413.0,21500.0,127879.0
90319,2016-10-31,0.007263,809.90002,296087.0,353948.0,0.007263,239800867.22174,2010.0,159948.0,98546.0,134103.0,83056.0,7103.0,0.0,3938.0,1596.0,5061.0,559.0,14323.0,25845.0,5061.0,32753.0,22451.0,134103.0
90319,2016-11-30,-0.042005,775.88,296087.0,483544.0,-0.042005,229727981.56,2010.0,159948.0,98546.0,134103.0,83056.0,7103.0,0.0,3938.0,1596.0,5061.0,559.0,14323.0,25845.0,5061.0,32753.0,22451.0,134103.0
90319,2016-12-30,0.021356,792.45001,296992.0,343572.0,0.021356,235351313.36992002,2010.0,159948.0,98546.0,134103.0,83056.0,7103.0,0.0,3938.0,1596.0,5061.0,559.0,14323.0,25845.0,5061.0,32753.0,22451.0,134103.0
90319,2017-01-31,0.035005,820.19,297118.0,368415.0,0.035005,243693212.42000002,2010.0,167497.0,105408.0,139036.0,86333.0,8974.0,0.0,3935.0,1687.0,5333.0,268.0,16756.0,28461.0,5333.0,34234.0,26064.0,139036.0
90319,2017-02-28,0.030164,844.92999,297118.0,264928.0,0.030164,251043908.76882,2010.0,167497.0,105408.0,139036.0,86333.0,8974.0,0.0,3935.0,1687.0,5333.0,268.0,16756.0,28461.0,5333.0,34234.0,26064.0,139036.0
90319,2017-03-31,0.003397,847.79999,297600.0,345537.0,0.003397,252305277.024,2010.0,167497.0,105408.0,139036.0,86333.0,8974.0,0.0,3935.0,1687.0,5333.0,268.0,16756.0,28461.0,5333.0,34234.0,26064.0,139036.0
90319,2017-04-28,0.090493,924.52002,297629.0,287282.0,0.090493,275163969.03258,2010.0,172756.0,108794.0,144949.0,92439.0,8302.0,0.0,3937.0,1493.0,5426.0,280.0,15256.0,27807.0,5426.0,35936.0,24750.0,144949.0
90319,2017-05-31,0.067678,987.09003,297629.0,353735.0,0.067678,293786618.53887,2010.0,172756.0,108794.0,144949.0,92439.0,8302.0,0.0,3937.0,1493.0,5426.0,280.0,15256.0,27807.0,5426.0,35936.0,24750.0,144949.0
90319,2017-06-30,-0.058161,929.67999,298043.0,441852.0,-0.058161,277084613.25957,2010.0,172756.0,108794.0,144949.0,92439.0,8302.0,0.0,3937.0,1493.0,5426.0,280.0,15256.0,27807.0,5426.0,35936.0,24750.0,144949.0
90319,2017-07-31,0.017017,945.5,298045.0,419271.0,0.017017,281801547.5,2010.0,178621.0,112386.0,148286.0,94713.0,8749.0,0.0,3955.0,1624.0,3524.0,398.0,18685.0,30335.0,3524.0,37676.0,26010.0,148286.0
90319,2017-08-31,0.010301,955.23999,298045.0,328221.0,0.010301,284704502.81955004,2010.0,178621.0,112386.0,148286.0,94713.0,8749.0,0.0,3955.0,1624.0,3524.0,398.0,18685.0,30335.0,3524.0,37676.0,26010.0,148286.0
90319,2017-09-29,0.019346,973.71997,298263.0,296419.0,0.019346,290424639.41211,2010.0,178621.0,112386.0,148286.0,94713.0,8749.0,0.0,3955.0,1624.0,3524.0,398.0,18685.0,30335.0,3524.0,37676.0,26010.0,148286.0
90319,2017-10-31,0.060921,1033.04004,298279.0,369584.0,0.060921,308134150.09116,2010.0,189536.0,119345.0,157100.0,100143.0,9393.0,0.0,3964.0,1755.0,6732.0,765.0,20693.0,32436.0,6732.0,40120.0,27772.0,157100.0
90319,2017-11-30,0.00303,1036.17004,298279.0,287895.0,0.00303,309067763.36116,2010.0,189536.0,119345.0,157100.0,100143.0,9393.0,0.0,3964.0,1755.0,6732.0,765.0,20693.0,32436.0,6732.0,40120.0,27772.0,157100.0
90319,2017-12-29,0.016629,1053.40002,298470.0,299654.0,0.016629,314408303.9694,2010.0,189536.0,119345.0,157100.0,100143.0,9393.0,0.0,3964.0,1755.0,6732.0,765.0,20693.0,32436.0,6732.0,40120.0,27772.0,157100.0
90319,2018-01-31,0.12229,1182.21997,298493.0,329908.0,0.12229,352884385.50521004,2010.0,189536.0,119345.0,157100.0,100143.0,9393.0,0.0,3964.0,1755.0,6732.0,765.0,20693.0,32436.0,6732.0,40120.0,27772.0,157100.0
90319,2018-02-28,-0.066231,1103.92004,298493.0,513424.0,-0.066231,329512404.49972,2010.0,197295.0,124308.0,152502.0,101871.0,12240.0,0.0,3969.0,2027.0,-3020.0,749.0,24183.0,44793.0,-3020.0,42383.0,32323.0,152502.0
90319,2018-03-29,-0.060494,1037.14001,298652.0,521337.0,-0.060494,309743938.26652,2010.0,197295.0,124308.0,152502.0,101871.0,12240.0,0.0,3969.0,2027.0,-3020.0,749.0,24183.0,44793.0,-3020.0,42383.0,32323.0,152502.0
90319,2018-04-30,-0.017895,1018.58002,298656.0,492690.0,-0.017895,304205034.45312,2010.0,206935.0,123761.0,160825.0,102885.0,11481.0,1329.0,3973.0,1986.0,9401.0,636.0,25394.0,46110.0,9401.0,48845.0,31146.0,160825.0
90319,2018-05-31,0.079935,1100.0,298656.0,370604.0,0.079935,328521600.0,2010.0,206935.0,123761.0,160825.0,102885.0,11481.0,1329.0,3973.0,1986.0,9401.0,636.0,25394.0,46110.0,9401.0,48845.0,31146.0,160825.0
90319,2018-06-29,0.026536,1129.18994,298895.0,402103.0,0.026536,337509227.1163,2010.0,206935.0,123761.0,160825.0,102885.0,11481.0,1329.0,3973.0,1986.0,9401.0,636.0,25394.0,46110.0,9401.0,48845.0,31146.0,160825.0
90319,2018-07-31,0.086815,1227.21997,298914.0,417343.0,0.086815,366833230.11258,2010.0,211610.0,124157.0,162000.0,102254.0,11771.0,0.0,3981.0,2112.0,3195.0,698.0,29903.0,49610.0,3195.0,51672.0,32657.0,162000.0
90319,2018-08-31,0.003732,1231.80005,298914.0,343016.0,0.003732,368202280.14570004,2010.0,211610.0,124157.0,162000.0,102254.0,11771.0,0.0,3981.0,2112.0,3195.0,698.0,29903.0,49610.0,3195.0,51672.0,32657.0,162000.0
90319,2018-09-28,-0.020068,1207.07996,298470.0,359429.0,-0.020068,360277155.6612,2010.0,211610.0,124157.0,162000.0,102254.0,11771.0,0.0,3981.0,2112.0,3195.0,698.0,29903.0,49610.0,3195.0,51672.0,32657.0,162000.0
90319,2018-10-31,-0.096514,1090.57996,298971.0,565498.0,-0.096514,326051781.22116,2010.0,221538.0,129702.0,169840.0,106416.0,11925.0,0.0,3986.0,2356.0,9192.0,1212.0,31301.0,51698.0,9192.0,55300.0,33740.0,169840.0
90319,2018-11-30,0.017486,1109.65002,298971.0,393021.0,0.017486,331753176.12942,2010.0,221538.0,129702.0,169840.0,106416.0,11925.0,0.0,3986.0,2356.0,9192.0,1212.0,31301.0,51698.0,9192.0,55300.0,33740.0,169840.0
90319,2018-12-31,-0.058298,1044.95996,299242.0,428670.0,-0.058298,312695908.35032,2010.0,221538.0,129702.0,169840.0,106416.0,11925.0,0.0,3986.0,2356.0,9192.0,1212.0,31301.0,51698.0,9192.0,55300.0,33740.0,169840.0
90319,2019-01-31,0.077448,1125.89001,299360.0,348575.0,0.077448,337046433.39360005,2010.0,221538.0,129702.0,169840.0,106416.0,11925.0,0.0,3986.0,2356.0,9192.0,1212.0,31301.0,51698.0,9192.0,55300.0,33740.0,169840.0
90319,2019-02-28,0.000586,1126.55005,299360.0,327177.0,0.000586,337244022.968,2010.0,232792.0,135676.0,177628.0,109140.0,15343.0,0.0,4012.0,2575.0,8948.0,1107.0,34620.0,55164.0,8948.0,59719.0,39276.0,177628.0
90319,2019-03-29,0.044685,1176.89001,299444.0,331840.0,0.044685,352412652.15444005,2010.0,232792.0,135676.0,177628.0,109140.0,15343.0,0.0,4012.0,2575.0,8948.0,1107.0,34620.0,55164.0,8948.0,59719.0,39276.0,177628.0
90319,2019-04-30,0.018753,1198.95996,299436.0,323732.0,0.018753,359011774.58256,2010.0,245349.0,138207.0,183472.0,113488.0,13399.0,1142.0,12272.0,2613.0,6657.0,1053.0,34910.0,61877.0,6657.0,69365.0,36339.0,183472.0
90319,2019-05-31,-0.077117,1106.5,299436.0,371283.0,-0.077117,331325934.0,2010.0,245349.0,138207.0,183472.0,113488.0,13399.0,1142.0,12272.0,2613.0,6657.0,1053.0,34910.0,61877.0,6657.0,69365.0,36339.0,183472.0
90319,2019-06-28,-0.021419,1082.80005,299520.0,356680.0,-0.021419,324320270.976,2010.0,245349.0,138207.0,183472.0,113488.0,13399.0,1142.0,12272.0,2613.0,6657.0,1053.0,34910.0,61877.0,6657.0,69365.0,36339.0,183472.0
90319,2019-07-31,0.125046,1218.19995,299532.0,357697.0,0.125046,364889867.4234,2010.0,257101.0,147437.0,192192.0,121056.0,14461.0,1064.0,13162.0,2835.0,9947.0,964.0,37000.0,64909.0,9947.0,74604.0,38944.0,192192.0
90319,2019-08-30,-0.022714,1190.53003,299532.0,293308.0,-0.022714,356601840.94596,2010.0,257101.0,147437.0,192192.0,121056.0,14461.0,1064.0,13162.0,2835.0,9947.0,964.0,37000.0,64909.0,9947.0,74604.0,38944.0,192192.0
90319,2019-09-30,0.025711,1221.14001,299624.0,262539.0,0.025711,365882854.35624003,2010.0,257101.0,147437.0,192192.0,121056.0,14461.0,1064.0,13162.0,2835.0,9947.0,964.0,37000.0,64909.0,9947.0,74604.0,38944.0,192192.0
90319,2019-10-31,0.03084,1258.80005,299628.0,311580.0,0.03084,377171741.3814,2010.0,263044.0,148358.0,194969.0,121177.0,14648.0,1125.0,13748.0,2920.0,7068.0,1401.0,39224.0,68075.0,7068.0,79593.0,40499.0,194969.0
